Semester;AnkerID (veranstid);Veranstaltungsnummer;Veranstaltungstitel;Abschluss;AbschlussTxT;Studiengang;StudiengangTxT;Vertiefung;Schwerpunkt;SchwerpunktTxt;KzFa;KzFaTxt;PO-Version;Prüfungsnr.;Prüfungstext
20242;1048346;11508;"Ausgewählte Fragestellungen der Grundschulpädagogik und -didaktik mit dem Fokus &#8222;Digitale Bildung&#8220;";81;Master (Modellstudiengang);062;Gehörlosenpädagogik / PIR;---;M0;;H;Hauptfach;2015;10399;Modulprüfung zum Modul: Gestaltung von Bildungs- und Erziehungsprozessen in der Grundschule (Grundschulpädagogik und -didaktik)
20242;1048346;11508;"Ausgewählte Fragestellungen der Grundschulpädagogik und -didaktik mit dem Fokus &#8222;Digitale Bildung&#8220;";81;Master (Modellstudiengang);144;Schwerhörigenpädagogik / PIR;---;M0;;H;Hauptfach;2015;10399;Modulprüfung zum Modul: Gestaltung von Bildungs- und Erziehungsprozessen in der Grundschule (Grundschulpädagogik und -didaktik)
20242;1048347;11441;Leistung in der Grundschule erheben, bewerten und rückmelden;31;Lehramt Grundschule (modularisiert);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10401;Zentrale Problemstellungen der Grundschulpädagogik und -didaktik
20242;1048347;11441;Leistung in der Grundschule erheben, bewerten und rückmelden;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);GPD;Didaktik der Grundschule Bereich Grundschulpädagogik und -didaktik im Rahmen des Studiengangs Lehramt an Grundschulen;---;P1;;P;Pädagogik Teil;2015;10402;Zentrale Problemstellungen der Grundschulpädagogik und -didaktik
20242;1048366;15181;Small resources, large challenges? The budget of the European Union;88;Master;129;Politische Wissenschaft;---;M0;;H;Hauptfach;2020;20499;Modulprüfung zum Modul: Forschungsmodul Demokratieforschung und Governance
20242;1048366;15181;Small resources, large challenges? The budget of the European Union;88;Master;129;Politische Wissenschaft;---;M0;;H;Hauptfach;2020;20599;Modulprüfung zum Modul: Forschungsmodul Internationale Beziehungen und Europaforschung
20242;1048393;10036;Macht, Gegenmacht, Anti-Macht (Blockseminar);83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10999;Modulprüfung zum Modul: Forschungsmodul: Inspiration und methodischer Input
20242;1048393;10036;Macht, Gegenmacht, Anti-Macht (Blockseminar);88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;20599;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie II
20242;1048393;10036;Macht, Gegenmacht, Anti-Macht (Blockseminar);88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;20899;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie III
20242;1048393;10036;Macht, Gegenmacht, Anti-Macht (Blockseminar);88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;21299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Theoretischen Philosophie IV
20242;1048393;10036;Macht, Gegenmacht, Anti-Macht (Blockseminar);88;Master;127;Philosophie;G20;00;;H;Hauptfach;-1;20199;Modulprüfung zum Modul: Forschungsvertiefung Philosophie I
20242;1048394;10037;Thinking like a Mountain. Die Philosophie des Nature Writing;83;Bachelor;127;Philosophie;---;H1;;H;Hauptfach;2018;10999;Modulprüfung zum Modul: Forschungsmodul: Inspiration und methodischer Input
20242;1048394;10037;Thinking like a Mountain. Die Philosophie des Nature Writing;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10299;Modulprüfung zum Modul: Wissenschaftliches Schreiben für Masterstudierende I
20242;1048394;10037;Thinking like a Mountain. Die Philosophie des Nature Writing;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;10399;Modulprüfung zum Modul: Wissenschaftliches Schreiben für Masterstudierende II
20242;1048394;10037;Thinking like a Mountain. Die Philosophie des Nature Writing;88;Master;127;Philosophie;---;M0;;H;Hauptfach;2018;20299;Modulprüfung zum Modul: Philosophische Analyse, Reflexion und Kritik im Feld der Praktischen Philosophie I
