Semester;AnkerID (veranstid);Veranstaltungstitel;Abschluss;AbschlussTxT;Studiengang;StudiengangTxT;Vertiefung;Schwerpunkt;SchwerpunktTxt;KzFa;KzFaTxt;PO-Version;Porgnr;Pordnr;Prüfungsnr.;Prüfungstext
20251;1100107;Klausur zu Topologie II;88;Master;105;Mathematik;---;M0;;H;Hauptfach;2021;10210288;6089826;23099;Modulprüfung zum Modul: Fortgeschrittene Themen aus der Topologie
20251;1100425;Klausur zu Funktionentheorie;83;Bachelor;105;Mathematik;---;H2;;H;Hauptfach;2021;10200212;6087657;20699;Modulprüfung zum Modul: Ausgewählte Themen der reinen Mathematik
20251;1100425;Klausur zu Funktionentheorie;83;Bachelor;105;Mathematik;---;H2;;H;Hauptfach;2021;10201501;6087698;21799;Modulprüfung zum Modul: Funktionentheorie
20251;1100425;Klausur zu Funktionentheorie;83;Bachelor;105;Mathematik;---;H2;;H;Hauptfach;2021;10210042;6087657;20699;Modulprüfung zum Modul: Ausgewählte Themen der reinen Mathematik
20251;1100425;Klausur zu Funktionentheorie;83;Bachelor;105;Mathematik;---;H2;;H;Hauptfach;2021;10210043;6087698;21799;Modulprüfung zum Modul: Funktionentheorie
20251;1100476;Klausur zu Mathematische Einführung in Data Science;83;Bachelor;105;Mathematik;---;H2;;H;Hauptfach;2021;10202041;6087649;20499;Modulprüfung zum Modul: Ausgewählte Themen der angewandten Mathematik
20251;1100476;Klausur zu Mathematische Einführung in Data Science;83;Bachelor;105;Mathematik;---;N3;;N;Nebenfach;2021;10202042;6087800;20599;Modulprüfung zum Modul: Ausgewählte Themen der angewandten Mathematik
20251;1100484;Prüfungen zu Mathematical and Statistical Foundations of ML;88;Master;105;Mathematik;---;M0;;H;Hauptfach;2021;10200255;6089810;22699;Modulprüfung zum Modul: Fortgeschrittene Themen aus der Numerischen Mathematik
20251;1100484;Prüfungen zu Mathematical and Statistical Foundations of ML;88;Master;105;Mathematik;---;M0;;H;Hauptfach;2021;10200256;6089814;22799;Modulprüfung zum Modul: Fortgeschrittene Themen aus der Stochastik
20251;1100484;Prüfungen zu Mathematical and Statistical Foundations of ML;88;Master;105;Mathematik;---;M0;;H;Hauptfach;2021;10201482;6089846;23599;Modulprüfung zum Modul: Fortgeschrittene Themen aus der Künstlichen Intelligenz und Data Science
20251;1100484;Prüfungen zu Mathematical and Statistical Foundations of ML;88;Master;105;Mathematik;---;M0;;H;Hauptfach;2021;10204247;6089810;22699;Modulprüfung zum Modul: Fortgeschrittene Themen aus der Numerischen Mathematik
20251;1100484;Prüfungen zu Mathematical and Statistical Foundations of ML;88;Master;105;Mathematik;---;M0;;H;Hauptfach;2021;10204248;6089814;22799;Modulprüfung zum Modul: Fortgeschrittene Themen aus der Stochastik
20251;1100484;Prüfungen zu Mathematical and Statistical Foundations of ML;88;Master;105;Mathematik;---;M0;;H;Hauptfach;2021;10204250;6089846;23599;Modulprüfung zum Modul: Fortgeschrittene Themen aus der Künstlichen Intelligenz und Data Science
20251;1100485;Prüfungen zu Optimization Methods;88;Master;105;Mathematik;---;M0;;H;Hauptfach;2021;10200264;6089846;23599;Modulprüfung zum Modul: Fortgeschrittene Themen aus der Künstlichen Intelligenz und Data Science
20251;1100575;Modul(teil)prüfung zum Seminar D (Grundschule): Beziehungsreiches Üben im Mathematikunterricht;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199058;6095624;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100575;Modul(teil)prüfung zum Seminar D (Grundschule): Beziehungsreiches Üben im Mathematikunterricht;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199059;6096612;10502;Seminar zum Mathematikunterricht an der Grundschule 1
20251;1100575;Modul(teil)prüfung zum Seminar D (Grundschule): Beziehungsreiches Üben im Mathematikunterricht;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199057;6095902;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100575;Modul(teil)prüfung zum Seminar D (Grundschule): Beziehungsreiches Üben im Mathematikunterricht;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199056;6095921;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100576;Modul(teil)prüfung zum Seminar C (Grundschule): Aufgabenadaption im Mathematikunterricht;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199055;6095624;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100576;Modul(teil)prüfung zum Seminar C (Grundschule): Aufgabenadaption im Mathematikunterricht;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199052;6096612;10502;Seminar zum Mathematikunterricht an der Grundschule 1
20251;1100576;Modul(teil)prüfung zum Seminar C (Grundschule): Aufgabenadaption im Mathematikunterricht;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199054;6095902;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100576;Modul(teil)prüfung zum Seminar C (Grundschule): Aufgabenadaption im Mathematikunterricht;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199053;6095921;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100577;Modul(teil)prüfung zum Seminar A (Grundschule): Gute Aufgaben im Mathematikunterricht;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199047;6095624;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100577;Modul(teil)prüfung zum Seminar A (Grundschule): Gute Aufgaben im Mathematikunterricht;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199044;6096612;10502;Seminar zum Mathematikunterricht an der Grundschule 1
20251;1100577;Modul(teil)prüfung zum Seminar A (Grundschule): Gute Aufgaben im Mathematikunterricht;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199046;6095902;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100577;Modul(teil)prüfung zum Seminar A (Grundschule): Gute Aufgaben im Mathematikunterricht;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199045;6095921;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100578;Modul(teil)prüfung zum Seminar B (Grundschule): Spielen im Mathematikunterricht?;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199050;6095624;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100578;Modul(teil)prüfung zum Seminar B (Grundschule): Spielen im Mathematikunterricht?;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199051;6096612;10502;Seminar zum Mathematikunterricht an der Grundschule 1
20251;1100578;Modul(teil)prüfung zum Seminar B (Grundschule): Spielen im Mathematikunterricht?;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199049;6095902;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100578;Modul(teil)prüfung zum Seminar B (Grundschule): Spielen im Mathematikunterricht?;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199048;6095921;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100579;Modul(teil)prüfung zum Seminar E (Grundschule): Gute Aufgaben im Mathematikunterricht;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199060;6095624;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100579;Modul(teil)prüfung zum Seminar E (Grundschule): Gute Aufgaben im Mathematikunterricht;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199063;6096612;10502;Seminar zum Mathematikunterricht an der Grundschule 1
20251;1100579;Modul(teil)prüfung zum Seminar E (Grundschule): Gute Aufgaben im Mathematikunterricht;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199061;6095902;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100579;Modul(teil)prüfung zum Seminar E (Grundschule): Gute Aufgaben im Mathematikunterricht;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199062;6095921;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100580;Modul(teil)prüfung zum Seminar F (Grundschule): Kompetenzorientiert Mathematik unterrichten mit Lernumgebungen;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199132;6095624;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100580;Modul(teil)prüfung zum Seminar F (Grundschule): Kompetenzorientiert Mathematik unterrichten mit Lernumgebungen;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199064;6096612;10502;Seminar zum Mathematikunterricht an der Grundschule 1
20251;1100580;Modul(teil)prüfung zum Seminar F (Grundschule): Kompetenzorientiert Mathematik unterrichten mit Lernumgebungen;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199133;6095902;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100580;Modul(teil)prüfung zum Seminar F (Grundschule): Kompetenzorientiert Mathematik unterrichten mit Lernumgebungen;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199134;6095921;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100581;Modul(teil)prüfung zu Geometrie, Größen, Daten und Zufall;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199035;6095618;10299;Modulprüfung zum Modul: Einführung in die Mathematikdidaktik Grundschule II
20251;1100581;Modul(teil)prüfung zu Geometrie, Größen, Daten und Zufall;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199032;6096601;10202;Geometrie, Größen, Daten und Zufall
20251;1100581;Modul(teil)prüfung zu Geometrie, Größen, Daten und Zufall;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199033;6095896;10299;Modulprüfung zum Modul: Einführung in die Mathematikdidaktik Grundschule II
20251;1100581;Modul(teil)prüfung zu Geometrie, Größen, Daten und Zufall;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199034;6095915;10299;Modulprüfung zum Modul: Einführung in die Mathematikdidaktik Grundschule II
20251;1100582;Modul(teil)prüfung (Nachholklausur) zu Zahlen, Operationen, Sachrechnen;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199043;6095615;10199;Modulprüfung zum Modul: Einführung in die Mathematikdidaktik Grundschule I
20251;1100582;Modul(teil)prüfung (Nachholklausur) zu Zahlen, Operationen, Sachrechnen;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199040;6096600;10201;Zahlen, Operationen und Sachrechnen
20251;1100582;Modul(teil)prüfung (Nachholklausur) zu Zahlen, Operationen, Sachrechnen;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199041;6095893;10199;Modulprüfung zum Modul: Einführung in die Mathematikdidaktik Grundschule I
20251;1100582;Modul(teil)prüfung (Nachholklausur) zu Zahlen, Operationen, Sachrechnen;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199042;6095912;10199;Modulprüfung zum Modul: Einführung in die Mathematikdidaktik Grundschule I
20251;1100583;Modul(teil)prüfung (Nachholklausur) zu Zahlbereiche und Rechnen;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199039;6095621;10399;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule I
20251;1100583;Modul(teil)prüfung (Nachholklausur) zu Zahlbereiche und Rechnen;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199036;6096611;10501;Zahlenbereiche und Rechnen
20251;1100583;Modul(teil)prüfung (Nachholklausur) zu Zahlbereiche und Rechnen;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199037;6095899;10399;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule I
20251;1100583;Modul(teil)prüfung (Nachholklausur) zu Zahlbereiche und Rechnen;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199038;6095918;10399;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule I
20251;1100585;Modul(teil)prüfung zum Seminar zum studienbegl. fachdid. Praktikum Grundschule;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199165;6095627;20299;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule III
20251;1100585;Modul(teil)prüfung zum Seminar zum studienbegl. fachdid. Praktikum Grundschule;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199162;6096633;20201;Seminar zum Mathematikunterricht an der Grundschule 2
20251;1100585;Modul(teil)prüfung zum Seminar zum studienbegl. fachdid. Praktikum Grundschule;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199164;6095905;20299;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule III
20251;1100585;Modul(teil)prüfung zum Seminar zum studienbegl. fachdid. Praktikum Grundschule;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199163;6095924;20299;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule III
20251;1100593;"Modulprüfung zu ""Anwendung von mathematikdidaktischen Konzepten"" P3 (Seminar für Praktikanten an Mittelschulen, Weixler)";32;Lehramt Mittelschule (modularisiert);105;Mathematik;---;D2;;D;Didaktik;2021;10199590;6090493;10399;Modulprüfung zum Modul: Anwendung von mathematikdidaktischen Konzepten (Lehramt an Mittelschulen)
20251;1100593;"Modulprüfung zu ""Anwendung von mathematikdidaktischen Konzepten"" P3 (Seminar für Praktikanten an Mittelschulen, Weixler)";39;Lehramt für Sonderpädagogik MS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D2;;D;Didaktik;2021;10199589;6092389;10399;Modulprüfung zum Modul: Anwendung von mathematikdidaktischen Konzepten (Lehramt an Mittelschulen)
20251;1100764;Modul(teil)prüfung zum Seminar zum studienbegl. fachdid. Praktikum Grundschule;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199169;6095627;20299;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule III
20251;1100764;Modul(teil)prüfung zum Seminar zum studienbegl. fachdid. Praktikum Grundschule;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199166;6096633;20201;Seminar zum Mathematikunterricht an der Grundschule 2
20251;1100764;Modul(teil)prüfung zum Seminar zum studienbegl. fachdid. Praktikum Grundschule;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199168;6095905;20299;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule III
20251;1100764;Modul(teil)prüfung zum Seminar zum studienbegl. fachdid. Praktikum Grundschule;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199167;6095924;20299;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule III
20251;1100765;Modul(teil)prüfung zum Seminar G (Grundschule): Spielen im Mathematikunterricht?;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199135;6095624;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100765;Modul(teil)prüfung zum Seminar G (Grundschule): Spielen im Mathematikunterricht?;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199125;6096612;10502;Seminar zum Mathematikunterricht an der Grundschule 1
20251;1100765;Modul(teil)prüfung zum Seminar G (Grundschule): Spielen im Mathematikunterricht?;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199136;6095902;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100765;Modul(teil)prüfung zum Seminar G (Grundschule): Spielen im Mathematikunterricht?;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199137;6095921;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100962;Modul(teil)prüfung zum Seminar M (Grundschule): Kompetenzorientiert Mathematik unterrichten mit Lernumgebungen;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199159;6095624;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100962;Modul(teil)prüfung zum Seminar M (Grundschule): Kompetenzorientiert Mathematik unterrichten mit Lernumgebungen;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199158;6096612;10502;Seminar zum Mathematikunterricht an der Grundschule 1
20251;1100962;Modul(teil)prüfung zum Seminar M (Grundschule): Kompetenzorientiert Mathematik unterrichten mit Lernumgebungen;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199160;6095902;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100962;Modul(teil)prüfung zum Seminar M (Grundschule): Kompetenzorientiert Mathematik unterrichten mit Lernumgebungen;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);105;Mathematik;---;D1;;D;Didaktik;2010;10199161;6095921;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100963;Modul(teil)prüfung zum Seminar J (Grundschule): Üben im Mathematikunterricht der 1. und 2. Jahrgangsstufe;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;D1;;D;Didaktik;2010;10199149;6095624;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
20251;1100963;Modul(teil)prüfung zum Seminar J (Grundschule): Üben im Mathematikunterricht der 1. und 2. Jahrgangsstufe;31;Lehramt Grundschule (modularisiert);105;Mathematik;---;U1;;U;Unterrichtsfach;2010;10199146;6096612;10502;Seminar zum Mathematikunterricht an der Grundschule 1
20251;1100963;Modul(teil)prüfung zum Seminar J (Grundschule): Üben im Mathematikunterricht der 1. und 2. Jahrgangsstufe;34;Lehramt für Sonderpädagogik GS (modularisiert / 2 Unterrichtsfächer);105;Mathematik;---;D1;;D;Didaktik;2010;10199148;6095902;20199;Modulprüfung zum Modul: Vertiefung der Mathematikdidaktik Grundschule II
